,JDAY,SPL_temp_C,FKC_temp_C,MC_temp_C,SJR_temp_C,SPL_Q_m3s,FKC_Q_m3s,MC_Q_m3s,SJR_Q_m3s,SPL_ELEVCL_m,FKC_ELEVCL_m,MC_ELEVCL_m,SJR_ELEVCL_m
2024-09-13 14:00:00,37877.625,0.0,20.96,19.07,12.16,0.0,20.27,6.11,11.64,171.78,173.74,136.73,116.61
2024-09-13 15:00:00,37877.668,0.0,20.91,19.03,12.13,0.0,19.89,5.93,11.64,171.78,173.74,136.73,116.61
2024-09-13 16:00:00,37877.71,0.0,20.86,19.06,12.16,0.0,19.52,5.76,11.64,171.78,173.74,136.73,116.61
2024-09-13 17:00:00,37877.75,0.0,20.81,19.11,12.17,0.0,19.17,5.59,11.64,171.78,173.74,136.73,116.61
2024-09-13 18:00:00,37877.797,0.0,20.8,19.19,12.11,0.0,18.81,5.41,11.64,171.78,173.74,136.73,116.61
2024-09-13 19:00:00,37877.836,0.0,20.8,19.3,12.08,0.0,18.49,5.26,11.64,171.78,173.74,136.73,116.61
2024-09-13 20:00:00,37877.88,0.0,20.8,19.41,12.06,0.0,18.1,5.08,11.64,171.78,173.74,136.73,116.61
2024-09-13 21:00:00,37877.92,0.0,20.8,19.49,11.98,0.0,17.75,4.91,11.64,171.78,173.74,136.73,116.61
2024-09-13 22:00:00,37877.96,0.0,20.8,19.54,11.92,0.0,17.41,4.74,11.64,171.78,173.74,136.73,116.61
2024-09-13 23:00:00,37878.0,0.0,20.79,19.55,11.86,0.0,17.04,4.57,11.64,171.78,173.74,136.73,116.61
2024-09-14 00:00:00,37878.04,0.0,20.77,19.49,11.81,0.0,17.08,4.49,11.64,171.78,173.74,136.73,116.61
2024-09-14 01:00:00,37878.082,0.0,20.76,19.47,11.81,0.0,17.14,4.43,11.64,171.78,173.74,136.73,116.61
2024-09-14 02:00:00,37878.125,0.0,20.74,19.38,11.76,0.0,17.2,4.36,11.64,171.78,173.74,136.73,116.61
2024-09-14 03:00:00,37878.164,0.0,20.71,19.2,11.75,0.0,17.26,4.29,11.64,171.78,173.74,136.73,116.61
2024-09-14 04:00:00,37878.207,0.0,20.68,19.18,11.96,0.0,17.32,4.22,11.64,171.78,173.74,136.73,116.61
2024-09-14 05:00:00,37878.25,0.0,20.65,19.12,12.1,0.0,17.39,4.15,11.64,171.78,173.74,136.73,116.61
2024-09-14 06:00:00,37878.29,0.0,20.62,19.07,12.18,0.0,17.45,4.08,11.64,171.78,173.74,136.73,116.61
2024-09-14 07:00:00,37878.332,0.0,20.58,18.97,12.17,0.0,17.51,4.01,11.64,171.78,173.74,136.73,116.61
2024-09-14 08:00:00,37878.375,0.0,20.55,18.96,12.18,0.0,17.57,3.95,11.64,171.78,173.74,136.73,116.61
2024-09-14 09:00:00,37878.414,0.0,20.56,19.08,12.14,0.0,17.63,3.88,11.64,171.78,173.74,136.73,116.61
2024-09-14 10:00:00,37878.457,0.0,20.63,19.21,12.0,0.0,17.69,3.81,11.64,171.78,173.74,136.73,116.61
2024-09-14 11:00:00,37878.5,0.0,20.67,19.37,11.91,0.0,17.75,3.74,11.64,171.78,173.74,136.73,116.61
2024-09-14 12:00:00,37878.54,0.0,20.7,19.47,11.87,0.0,17.82,3.67,11.64,171.78,173.74,136.73,116.61
2024-09-14 13:00:00,37878.582,0.0,20.73,19.51,11.86,0.0,17.88,3.6,11.64,171.78,173.74,136.73,116.61
2024-09-14 14:00:00,37878.625,0.0,20.75,19.49,11.83,0.0,17.94,3.54,11.64,171.78,173.74,136.73,116.61
2024-09-14 15:00:00,37878.664,0.0,20.73,19.46,11.86,0.0,18.0,3.47,11.64,171.78,173.74,136.73,116.61
2024-09-14 16:00:00,37878.707,0.0,20.69,19.48,11.97,0.0,18.06,3.4,11.64,171.78,173.74,136.73,116.61
2024-09-14 17:00:00,37878.75,0.0,20.66,19.42,11.92,0.0,18.12,3.33,11.64,171.78,173.74,136.73,116.61
2024-09-14 18:00:00,37878.79,0.0,20.59,19.31,11.8,0.0,18.18,3.26,11.64,171.78,173.74,136.73,116.61
2024-09-14 19:00:00,37878.832,0.0,20.58,19.42,11.82,0.0,18.24,3.2,11.64,171.78,173.74,136.73,116.61
2024-09-14 20:00:00,37878.875,0.0,20.57,19.56,11.83,0.0,18.3,3.13,11.64,171.78,173.74,136.73,116.61
2024-09-14 21:00:00,37878.914,0.0,20.57,19.64,11.8,0.0,18.37,3.06,11.64,171.78,173.74,136.73,116.61
2024-09-14 22:00:00,37878.957,0.0,20.58,19.7,11.82,0.0,18.43,2.99,11.64,171.78,173.74,136.73,116.61
2024-09-14 23:00:00,37879.0,0.0,20.56,19.73,11.85,0.0,18.49,2.92,11.64,171.78,173.74,136.73,116.61
2024-09-15 00:00:00,37879.04,0.0,20.54,19.68,11.9,0.0,18.81,3.11,11.66,171.78,173.74,136.73,116.61
2024-09-15 01:00:00,37879.082,0.0,20.54,19.69,12.04,0.0,19.14,3.3,11.67,171.78,173.74,136.73,116.61
2024-09-15 02:00:00,37879.125,0.0,20.53,19.66,12.14,0.0,19.47,3.49,11.69,171.78,173.74,136.73,116.61
2024-09-15 03:00:00,37879.164,0.0,20.52,19.6,12.22,0.0,19.8,3.68,11.7,171.78,173.74,136.73,116.61
2024-09-15 04:00:00,37879.207,0.0,20.51,19.56,12.29,0.0,20.14,3.88,11.72,171.78,173.74,136.73,116.61
2024-09-15 05:00:00,37879.25,0.0,20.5,19.48,12.3,0.0,20.47,4.07,11.74,171.78,173.74,136.73,116.61
2024-09-15 06:00:00,37879.29,0.0,20.49,19.51,12.32,0.0,20.79,4.26,11.75,171.78,173.74,136.73,116.61
2024-09-15 07:00:00,37879.332,0.0,20.49,19.54,12.27,0.0,21.12,4.45,11.77,171.78,173.74,136.73,116.61
2024-09-15 08:00:00,37879.375,0.0,20.49,19.58,12.16,0.0,21.45,4.64,11.79,171.78,173.74,136.73,116.61
2024-09-15 09:00:00,37879.414,0.0,20.51,19.76,12.08,0.0,21.78,4.83,11.8,171.78,173.74,136.73,116.61
2024-09-15 10:00:00,37879.457,0.0,20.53,19.8,11.96,0.0,22.11,5.03,11.82,171.78,173.74,136.73,116.61
2024-09-15 11:00:00,37879.5,0.0,20.56,19.84,11.83,0.0,22.44,5.22,11.83,171.78,173.74,136.73,116.61
2024-09-15 12:00:00,37879.54,0.0,20.6,19.89,11.8,0.0,22.78,5.41,11.85,171.78,173.74,136.73,116.61
2024-09-15 13:00:00,37879.582,0.0,20.61,19.85,11.77,0.0,23.11,5.6,11.87,171.78,173.74,136.73,116.61
2024-09-15 14:00:00,37879.625,0.0,20.61,19.81,11.76,0.0,23.44,5.79,11.88,171.78,173.74,136.73,116.61
2024-09-15 15:00:00,37879.664,0.0,20.6,19.7,11.72,0.0,23.77,5.99,11.9,171.78,173.74,136.73,116.61
2024-09-15 16:00:00,37879.707,0.0,20.58,19.59,11.71,0.0,24.1,6.18,11.92,171.78,173.74,136.73,116.61
2024-09-15 17:00:00,37879.75,0.0,20.55,19.42,11.75,0.0,24.43,6.37,11.93,171.78,173.74,136.73,116.61
2024-09-15 18:00:00,37879.79,0.0,20.53,19.32,11.87,0.0,24.76,6.56,11.95,171.78,173.74,136.73,116.61
2024-09-15 19:00:00,37879.832,0.0,20.51,19.19,11.97,0.0,25.09,6.76,11.96,171.78,173.74,136.73,116.61
2024-09-15 20:00:00,37879.875,0.0,20.48,18.9,11.98,0.0,25.42,6.95,11.98,171.78,173.74,136.73,116.61
2024-09-15 21:00:00,37879.914,0.0,20.44,18.92,12.12,0.0,25.75,7.14,12.0,171.78,173.74,136.73,116.61
2024-09-15 22:00:00,37879.957,0.0,20.41,18.9,12.12,0.0,26.08,7.33,12.01,171.78,173.74,136.73,116.61
2024-09-15 23:00:00,37880.0,0.0,20.38,18.91,12.08,0.0,26.41,7.53,12.03,171.78,173.74,136.73,116.61
2024-09-16 00:00:00,37880.04,0.0,20.33,18.91,12.07,0.0,26.53,7.57,12.04,171.78,173.74,136.73,116.61
2024-09-16 01:00:00,37880.082,0.0,20.33,19.05,12.16,0.0,26.63,7.62,12.05,171.78,173.74,136.73,116.61
2024-09-16 02:00:00,37880.125,0.0,20.32,19.16,12.18,0.0,26.74,7.66,12.06,171.78,173.74,136.73,116.61
2024-09-16 03:00:00,37880.164,0.0,20.31,19.25,12.18,0.0,26.85,7.71,12.07,171.78,173.74,136.73,116.61
2024-09-16 04:00:00,37880.207,0.0,20.27,19.28,12.22,0.0,26.96,7.75,12.08,171.78,173.74,136.73,116.61
2024-09-16 05:00:00,37880.25,0.0,20.25,19.33,12.32,0.0,27.06,7.8,12.09,171.78,173.74,136.73,116.61
2024-09-16 06:00:00,37880.29,0.0,20.2,19.27,12.27,0.0,27.17,7.84,12.11,171.78,173.74,136.73,116.61
2024-09-16 07:00:00,37880.332,0.0,20.19,19.36,12.22,0.0,27.28,7.89,12.12,171.78,173.74,136.73,116.61
2024-09-16 08:00:00,37880.375,0.0,20.18,19.46,12.17,0.0,27.39,7.93,12.13,171.78,173.74,136.73,116.61
2024-09-16 09:00:00,37880.414,0.0,20.17,19.56,12.12,0.0,27.49,7.98,12.14,171.78,173.74,136.73,116.61
2024-09-16 10:00:00,37880.457,0.0,20.18,19.6,12.02,0.0,27.6,8.02,12.15,171.78,173.74,136.73,116.61
2024-09-16 11:00:00,37880.5,0.0,20.21,19.7,11.99,0.0,27.71,8.07,12.16,171.78,173.74,136.73,116.61
2024-09-16 12:00:00,37880.54,0.0,20.25,19.73,12.01,0.0,27.82,8.11,12.17,171.78,173.74,136.73,116.61
2024-09-16 13:00:00,37880.582,0.0,20.27,19.75,12.07,0.0,27.92,8.16,12.18,171.78,173.74,136.73,116.61
2024-09-16 14:00:00,37880.625,0.0,20.26,19.72,12.11,0.0,28.03,8.2,12.19,171.78,173.74,136.73,116.61
2024-09-16 15:00:00,37880.664,0.0,20.23,19.7,12.22,0.0,28.14,8.25,12.2,171.78,173.74,136.73,116.61
2024-09-16 16:00:00,37880.707,0.0,20.21,19.69,12.31,0.0,28.25,8.29,12.21,171.78,173.74,136.73,116.61
2024-09-16 17:00:00,37880.75,0.0,20.2,19.71,12.39,0.0,28.35,8.34,12.22,171.78,173.74,136.73,116.61
2024-09-16 18:00:00,37880.79,0.0,20.19,19.75,12.47,0.0,28.46,8.38,12.24,171.78,173.74,136.73,116.61
2024-09-16 19:00:00,37880.832,0.0,20.18,19.78,12.49,0.0,28.57,8.43,12.25,171.78,173.74,136.73,116.61
2024-09-16 20:00:00,37880.875,0.0,20.16,19.72,12.36,0.0,28.68,8.47,12.26,171.78,173.74,136.73,116.61
2024-09-16 21:00:00,37880.914,0.0,20.11,19.59,12.18,0.0,28.78,8.52,12.27,171.78,173.74,136.73,116.61
2024-09-16 22:00:00,37880.957,0.0,20.1,19.63,12.18,0.0,28.89,8.56,12.28,171.78,173.74,136.73,116.61
2024-09-16 23:00:00,37881.0,0.0,20.09,19.65,12.04,0.0,29.0,8.61,12.29,171.78,173.74,136.73,116.61
2024-09-17 00:00:00,37881.04,0.0,20.08,19.72,11.87,0.0,29.15,8.64,12.29,171.78,173.74,136.73,116.61
2024-09-17 01:00:00,37881.082,0.0,20.08,19.81,11.87,0.0,29.31,8.66,12.29,171.78,173.74,136.73,116.61
2024-09-17 02:00:00,37881.125,0.0,20.07,19.84,11.85,0.0,29.46,8.69,12.29,171.78,173.74,136.73,116.61
2024-09-17 03:00:00,37881.164,0.0,20.06,19.87,11.83,0.0,29.61,8.72,12.29,171.78,173.74,136.73,116.61
2024-09-17 04:00:00,37881.207,0.0,20.05,19.89,11.82,0.0,29.77,8.74,12.29,171.78,173.74,136.73,116.61
2024-09-17 05:00:00,37881.25,0.0,20.03,19.88,11.79,0.0,29.92,8.77,12.29,171.78,173.74,136.73,116.61
2024-09-17 06:00:00,37881.29,0.0,20.02,19.89,11.78,0.0,30.08,8.8,12.29,171.78,173.74,136.73,116.61
2024-09-17 07:00:00,37881.332,0.0,20.01,19.88,11.7,0.0,30.23,8.83,12.29,171.78,173.74,136.73,116.61
2024-09-17 08:00:00,37881.375,0.0,20.01,19.9,11.67,0.0,30.39,8.85,12.29,171.78,173.74,136.73,116.61
2024-09-17 09:00:00,37881.414,0.0,20.01,19.93,11.81,0.0,30.54,8.88,12.29,171.78,173.74,136.73,116.61
2024-09-17 10:00:00,37881.457,0.0,20.03,19.96,11.93,0.0,30.7,8.91,12.29,171.78,173.74,136.73,116.61
2024-09-17 11:00:00,37881.5,0.0,20.05,19.95,11.95,0.0,30.85,8.93,12.29,171.78,173.74,136.73,116.61
2024-09-17 12:00:00,37881.54,0.0,20.08,19.94,11.93,0.0,31.01,8.96,12.29,171.78,173.74,136.73,116.61
2024-09-17 13:00:00,37881.582,0.0,20.11,19.92,11.94,0.0,31.16,8.99,12.29,171.78,173.74,136.73,116.61
2024-09-17 14:00:00,37881.625,0.0,20.14,19.92,11.98,0.0,31.31,9.01,12.29,171.78,173.74,136.73,116.61
2024-09-17 15:00:00,37881.668,0.0,20.13,19.92,12.04,0.0,31.47,9.04,12.29,171.78,173.74,136.73,116.61
2024-09-17 16:00:00,37881.707,0.0,20.08,19.89,12.06,0.0,31.62,9.07,12.29,171.78,173.74,136.73,116.61
2024-09-17 17:00:00,37881.75,0.0,20.06,19.91,12.15,0.0,31.78,9.1,12.29,171.78,173.74,136.73,116.61
2024-09-17 18:00:00,37881.793,0.0,20.05,19.89,12.17,0.0,31.93,9.12,12.29,171.78,173.74,136.73,116.61
2024-09-17 19:00:00,37881.836,0.0,20.04,19.91,12.21,0.0,32.09,9.15,12.29,171.78,173.74,136.73,116.61
2024-09-17 20:00:00,37881.875,0.0,20.03,19.94,12.32,0.0,32.24,9.18,12.29,171.78,173.74,136.73,116.61
2024-09-17 21:00:00,37881.914,0.0,20.03,19.93,12.33,0.0,32.4,9.2,12.29,171.78,173.74,136.73,116.61
2024-09-17 22:00:00,37881.957,0.0,20.02,19.92,12.34,0.0,32.55,9.23,12.29,171.78,173.74,136.73,116.61
2024-09-17 23:00:00,37882.0,0.0,20.01,19.91,12.38,0.0,32.71,9.26,12.29,171.78,173.74,136.73,116.61
2024-09-18 00:00:00,37882.04,0.0,20.0,19.91,12.41,0.0,33.67,9.26,12.29,171.78,173.74,136.73,116.61
2024-09-18 01:00:00,37882.082,0.0,20.0,19.91,12.39,0.0,34.67,9.26,12.29,171.78,173.74,136.73,116.61
2024-09-18 02:00:00,37882.125,0.0,19.99,19.91,12.32,0.0,35.67,9.26,12.29,171.78,173.74,136.73,116.61
2024-09-18 03:00:00,37882.168,0.0,19.98,19.91,12.2,0.0,36.66,9.26,12.29,171.78,173.74,136.73,116.61
2024-09-18 04:00:00,37882.207,0.0,19.97,19.91,12.08,0.0,37.65,9.26,12.3,171.78,173.74,136.73,116.61
2024-09-18 05:00:00,37882.25,0.0,19.96,19.9,11.94,0.0,38.65,9.26,12.3,171.78,173.74,136.73,116.61
2024-09-18 06:00:00,37882.29,0.0,19.95,19.89,11.89,0.0,39.65,9.26,12.3,171.78,173.74,136.73,116.61
2024-09-18 07:00:00,37882.332,0.0,19.94,19.87,11.89,0.0,40.64,9.26,12.3,171.78,173.74,136.73,116.61
2024-09-18 08:00:00,37882.375,0.0,19.93,19.86,11.96,0.0,41.64,9.26,12.3,171.78,173.74,136.73,116.61
2024-09-18 09:00:00,37882.414,0.0,19.94,19.86,12.1,0.0,42.62,9.26,12.3,171.78,173.74,136.73,116.61
2024-09-18 10:00:00,37882.457,0.0,19.95,19.87,12.18,0.0,43.62,9.26,12.3,171.78,173.74,136.73,116.61
2024-09-18 11:00:00,37882.5,0.0,19.97,19.88,12.26,0.0,44.63,9.26,12.3,171.78,173.74,136.73,116.61
2024-09-18 12:00:00,37882.54,0.0,19.97,19.87,12.26,0.0,45.62,9.26,12.31,171.78,173.74,136.73,116.61
2024-09-18 13:00:00,37882.582,0.0,19.97,19.83,12.23,0.0,46.61,9.26,12.31,171.78,173.74,136.73,116.61
2024-09-18 14:00:00,37882.625,0.0,19.96,19.73,12.23,0.0,47.61,9.26,12.31,171.78,173.74,136.73,116.61
2024-09-18 15:00:00,37882.664,0.0,19.96,19.7,12.29,0.0,48.6,9.26,12.31,171.78,173.74,136.73,116.61
2024-09-18 16:00:00,37882.707,0.0,19.96,19.71,12.32,0.0,49.59,9.26,12.31,171.78,173.74,136.73,116.61
2024-09-18 17:00:00,37882.75,0.0,19.95,19.75,12.4,0.0,50.59,9.26,12.31,171.78,173.74,136.73,116.61
2024-09-18 18:00:00,37882.79,0.0,19.95,19.8,12.51,0.0,51.58,9.26,12.31,171.78,173.74,136.73,116.61
2024-09-18 19:00:00,37882.832,0.0,19.94,19.82,12.57,0.0,52.58,9.26,12.31,171.78,173.74,136.73,116.61
2024-09-18 20:00:00,37882.875,0.0,19.93,19.81,12.58,0.0,53.57,9.26,12.32,171.78,173.74,136.73,116.61
2024-09-18 21:00:00,37882.914,0.0,19.92,19.82,12.55,0.0,54.57,9.26,12.32,171.78,173.74,136.73,116.61
2024-09-18 22:00:00,37882.957,0.0,19.92,19.82,12.47,0.0,55.56,9.26,12.32,171.78,173.74,136.73,116.61
2024-09-18 23:00:00,37883.0,0.0,19.9,19.81,12.33,0.0,56.56,9.26,12.32,171.78,173.74,136.73,116.61
2024-09-19 00:00:00,37883.04,0.0,19.89,19.8,12.2,0.0,55.29,9.27,12.31,171.78,173.74,136.73,116.61
2024-09-19 01:00:00,37883.082,0.0,19.88,19.8,12.13,0.0,53.96,9.27,12.3,171.78,173.74,136.73,116.61
2024-09-19 02:00:00,37883.125,0.0,19.88,19.8,12.14,0.0,52.62,9.28,12.29,171.78,173.74,136.73,116.61
2024-09-19 03:00:00,37883.164,0.0,19.87,19.8,12.17,0.0,51.29,9.28,12.28,171.78,173.74,136.73,116.61
2024-09-19 04:00:00,37883.207,0.0,19.86,19.79,12.12,0.0,49.95,9.29,12.27,171.78,173.74,136.73,116.61
2024-09-19 05:00:00,37883.25,0.0,19.84,19.76,12.0,0.0,48.63,9.29,12.26,171.78,173.74,136.73,116.61
2024-09-19 06:00:00,37883.29,0.0,19.83,19.75,11.95,0.0,47.3,9.3,12.25,171.78,173.74,136.73,116.61
2024-09-19 07:00:00,37883.332,0.0,19.81,19.73,11.96,0.0,45.97,9.31,12.24,171.78,173.74,136.73,116.61
2024-09-19 08:00:00,37883.375,0.0,19.81,19.73,11.98,0.0,44.63,9.31,12.23,171.78,173.74,136.73,116.61
2024-09-19 09:00:00,37883.414,0.0,19.81,19.74,12.03,0.0,43.31,9.32,12.22,171.78,173.74,136.73,116.61
2024-09-19 10:00:00,37883.457,0.0,19.82,19.75,12.05,0.0,41.97,9.32,12.21,171.78,173.74,136.73,116.61
2024-09-19 11:00:00,37883.5,0.0,19.84,19.76,12.06,0.0,40.64,9.33,12.21,171.78,173.74,136.73,116.61
2024-09-19 12:00:00,37883.54,0.0,19.86,19.76,12.11,0.0,39.32,9.34,12.2,171.78,173.74,136.73,116.61
2024-09-19 13:00:00,37883.582,0.0,19.87,19.74,12.18,0.0,37.98,9.34,12.19,171.78,173.74,136.73,116.61
2024-09-19 14:00:00,37883.625,0.0,19.87,19.73,12.25,0.0,36.65,9.35,12.18,171.78,173.74,136.73,116.61
2024-09-19 15:00:00,37883.664,0.0,19.85,19.61,12.28,0.0,35.32,9.35,12.17,171.78,173.74,136.73,116.61
2024-09-19 16:00:00,37883.707,0.0,19.84,19.58,12.42,0.0,33.99,9.36,12.16,171.78,173.74,136.73,116.61
2024-09-19 17:00:00,37883.75,0.0,19.84,19.59,12.48,0.0,32.65,9.36,12.15,171.78,173.74,136.73,116.61
2024-09-19 18:00:00,37883.79,0.0,19.83,19.59,12.47,0.0,31.32,9.37,12.14,171.78,173.74,136.73,116.61
2024-09-19 19:00:00,37883.832,0.0,19.83,19.69,12.52,0.0,30.0,9.38,12.13,171.78,173.74,136.73,116.61
2024-09-19 20:00:00,37883.875,0.0,19.83,19.68,12.45,0.0,28.66,9.38,12.12,171.78,173.74,136.73,116.61
2024-09-19 21:00:00,37883.914,0.0,19.82,19.63,12.36,0.0,27.33,9.39,12.11,171.78,173.74,136.73,116.61
2024-09-19 22:00:00,37883.957,0.0,19.81,19.62,12.28,0.0,26.0,9.39,12.1,171.78,173.74,136.73,116.61
2024-09-19 23:00:00,37884.0,0.0,19.8,19.57,12.11,0.0,24.67,9.4,12.09,171.78,173.74,136.73,116.61
2024-09-20 00:00:00,37884.04,0.0,19.79,19.58,12.08,0.0,24.37,9.38,12.09,171.78,173.74,136.73,116.61
2024-09-20 01:00:00,37884.082,0.0,19.79,19.63,12.13,0.0,24.09,9.37,12.08,171.78,173.74,136.73,116.61
2024-09-20 02:00:00,37884.125,0.0,19.78,19.64,12.13,0.0,23.82,9.35,12.08,171.78,173.74,136.73,116.61
2024-09-20 03:00:00,37884.164,0.0,19.77,19.65,12.14,0.0,23.54,9.33,12.08,171.78,173.74,136.73,116.61
2024-09-20 04:00:00,37884.207,0.0,19.76,19.67,12.2,0.0,23.26,9.31,12.07,171.78,173.74,136.73,116.61
2024-09-20 05:00:00,37884.25,0.0,19.75,19.67,12.21,0.0,22.99,9.3,12.07,171.78,173.74,136.73,116.61
2024-09-20 06:00:00,37884.29,0.0,19.74,19.63,12.17,0.0,22.71,9.28,12.07,171.78,173.74,136.73,116.61
2024-09-20 07:00:00,37884.332,0.0,19.72,19.58,12.14,0.0,22.43,9.26,12.06,171.78,173.74,136.73,116.61
2024-09-20 08:00:00,37884.375,0.0,19.72,19.55,12.11,0.0,22.16,9.24,12.06,171.78,173.74,136.73,116.61
2024-09-20 09:00:00,37884.414,0.0,19.73,19.58,12.18,0.0,21.88,9.23,12.06,171.78,173.74,136.73,116.61
2024-09-20 10:00:00,37884.457,0.0,19.75,19.61,12.26,0.0,21.61,9.21,12.05,171.78,173.74,136.73,116.61
2024-09-20 11:00:00,37884.5,0.0,19.77,19.6,12.27,0.0,21.33,9.19,12.05,171.78,173.74,136.73,116.61
2024-09-20 12:00:00,37884.54,0.0,19.81,19.6,12.32,0.0,21.05,9.17,12.05,171.78,173.74,136.73,116.61
2024-09-20 13:00:00,37884.582,0.0,19.85,19.6,12.36,0.0,20.78,9.16,12.04,171.78,173.74,136.73,116.61
2024-09-20 14:00:00,37884.625,0.0,20.03,19.59,12.36,0.0,20.51,9.14,12.04,171.78,173.74,136.73,116.61
2024-09-20 15:00:00,37884.668,0.0,20.1,19.6,12.4,0.0,20.25,9.12,12.04,171.78,173.74,136.73,116.61
2024-09-20 16:00:00,37884.71,0.0,20.17,19.62,12.42,0.0,19.95,9.1,12.03,171.78,173.74,136.73,116.61
2024-09-20 17:00:00,37884.75,0.0,20.19,19.64,12.43,0.0,19.69,9.09,12.03,171.78,173.74,136.73,116.61
2024-09-20 18:00:00,37884.793,0.0,19.93,19.72,12.44,0.0,19.42,9.07,12.03,171.78,173.74,136.73,116.61
2024-09-20 19:00:00,37884.836,0.0,20.0,19.73,12.45,0.0,19.15,9.05,12.02,171.78,173.74,136.73,116.61
2024-09-20 20:00:00,37884.875,0.0,19.85,19.73,12.44,0.0,18.89,9.04,12.02,171.78,173.74,136.73,116.61
2024-09-20 21:00:00,37884.92,0.0,19.85,19.74,12.39,0.0,18.58,9.02,12.02,171.78,173.74,136.73,116.61
2024-09-20 22:00:00,37884.96,0.0,19.82,19.73,12.31,0.0,18.3,9.0,12.01,171.78,173.74,136.73,116.61
2024-09-20 23:00:00,37885.0,0.0,19.79,19.72,12.24,0.0,18.03,8.98,12.01,171.78,173.74,136.73,116.61
2024-09-21 00:00:00,37885.04,0.0,19.77,19.7,12.14,0.0,17.96,8.95,12.01,171.78,173.74,136.73,116.61
2024-09-21 01:00:00,37885.082,0.0,19.76,19.67,12.08,0.0,17.9,8.92,12.01,171.78,173.74,136.73,116.61
2024-09-21 02:00:00,37885.125,0.0,19.74,19.65,12.08,0.0,17.84,8.89,12.01,171.78,173.74,136.73,116.61
2024-09-21 03:00:00,37885.164,0.0,19.73,19.6,12.11,0.0,17.79,8.86,12.01,171.78,173.74,136.73,116.61
2024-09-21 04:00:00,37885.207,0.0,19.71,19.5,12.09,0.0,17.73,8.83,12.01,171.78,173.74,136.73,116.61
2024-09-21 05:00:00,37885.25,0.0,19.69,19.36,12.1,0.0,17.68,8.8,12.01,171.78,173.74,136.73,116.61
2024-09-21 06:00:00,37885.29,0.0,19.68,19.33,12.2,0.0,17.62,8.76,12.01,171.78,173.74,136.73,116.61
2024-09-21 07:00:00,37885.332,0.0,19.66,19.28,12.24,0.0,17.57,8.73,12.01,171.78,173.74,136.73,116.61
2024-09-21 08:00:00,37885.375,0.0,19.65,19.3,12.34,0.0,17.51,8.7,12.01,171.78,173.74,136.73,116.61
2024-09-21 09:00:00,37885.414,0.0,19.66,19.3,12.39,0.0,17.46,8.67,12.01,171.78,173.74,136.73,116.61
2024-09-21 10:00:00,37885.457,0.0,19.69,19.34,12.43,0.0,17.4,8.64,12.01,171.78,173.74,136.73,116.61
2024-09-21 11:00:00,37885.5,0.0,19.72,19.36,12.4,0.0,17.35,8.61,12.01,171.78,173.74,136.73,116.61
2024-09-21 12:00:00,37885.54,0.0,19.78,19.38,12.41,0.0,17.29,8.58,12.01,171.78,173.74,136.73,116.61
2024-09-21 13:00:00,37885.582,0.0,19.88,19.42,12.47,0.0,17.24,8.55,12.01,171.78,173.74,136.73,116.61
2024-09-21 14:00:00,37885.625,0.0,19.92,19.43,12.53,0.0,17.18,8.52,12.01,171.78,173.74,136.73,116.61
2024-09-21 15:00:00,37885.664,0.0,19.89,19.43,12.58,0.0,17.13,8.49,12.01,171.78,173.74,136.73,116.61
2024-09-21 16:00:00,37885.71,0.0,19.87,19.45,12.67,0.0,17.07,8.46,12.01,171.78,173.74,136.73,116.61
2024-09-21 17:00:00,37885.75,0.0,19.84,19.47,12.73,0.0,17.02,8.43,12.01,171.78,173.74,136.73,116.61
2024-09-21 18:00:00,37885.793,0.0,19.78,19.5,12.76,0.0,16.96,8.4,12.01,171.78,173.74,136.73,116.61
2024-09-21 19:00:00,37885.832,0.0,19.73,19.51,12.71,0.0,16.91,8.37,12.01,171.78,173.74,136.73,116.61
2024-09-21 20:00:00,37885.88,0.0,19.71,19.51,12.56,0.0,16.85,8.33,12.01,171.78,173.74,136.73,116.61
2024-09-21 21:00:00,37885.918,0.0,19.69,19.5,12.34,0.0,16.79,8.3,12.01,171.78,173.74,136.73,116.61
2024-09-21 22:00:00,37885.965,0.0,19.68,19.49,12.2,0.0,16.74,8.27,12.01,171.78,173.74,136.73,116.61
2024-09-21 23:00:00,37886.0,0.0,19.66,19.49,12.18,0.0,16.68,8.24,12.01,171.78,173.74,136.73,116.61
2024-09-22 00:00:00,37886.04,0.0,19.65,19.48,12.21,0.0,17.02,8.24,12.01,171.78,173.74,136.73,116.61
2024-09-22 01:00:00,37886.082,0.0,19.64,19.49,12.3,0.0,17.38,8.24,12.01,171.78,173.74,136.73,116.61
2024-09-22 02:00:00,37886.125,0.0,19.63,19.5,12.37,0.0,17.73,8.24,12.01,171.78,173.74,136.73,116.61
2024-09-22 03:00:00,37886.164,0.0,19.62,19.49,12.39,0.0,18.08,8.24,12.01,171.78,173.74,136.73,116.61
2024-09-22 04:00:00,37886.207,0.0,19.61,19.48,12.42,0.0,18.43,8.24,12.01,171.78,173.74,136.73,116.61
2024-09-22 05:00:00,37886.25,0.0,19.6,19.47,12.42,0.0,18.78,8.24,12.01,171.78,173.74,136.73,116.61
2024-09-22 06:00:00,37886.29,0.0,19.59,19.46,12.43,0.0,19.13,8.24,12.01,171.78,173.74,136.73,116.61
2024-09-22 07:00:00,37886.332,0.0,19.57,19.4,12.4,0.0,19.49,8.24,12.01,171.78,173.74,136.73,116.61
