JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),
 37790.003,   282.711,   174.781,    21.450,     0.000,     0.000,     0.000,     0.250,    82.281,  2216.730,     1.000,    15.652,  -217.018,     0.000,   319.536,   415.056,   112.343,     9.155,     0.000,
 37790.043,   278.568,   174.771,    21.417,     0.000,     0.000,     0.000,     0.250,    82.271,  2216.730,     1.000,    15.723,  -209.826,     0.000,   319.534,   414.839,   105.899,     8.623,     0.000,
 37790.087,   280.269,   174.759,    21.440,     0.000,     0.000,     0.000,     0.250,    82.259,  2216.730,     1.000,    15.806,  -221.469,     0.000,   311.851,   414.965,   105.556,    12.798,     0.000,
 37790.126,   284.806,   174.748,    21.447,     0.000,     0.000,     0.000,     0.250,    82.248,  2216.730,     1.000,    15.832,  -240.611,     0.000,   306.290,   415.020,   114.737,    17.144,     0.000,
 37790.169,   282.457,   174.736,    21.434,     0.000,     0.000,     0.000,     0.250,    82.236,  2216.730,     1.000,    15.814,  -245.470,     0.000,   308.316,   414.952,   120.316,    18.517,     0.000,
 37790.209,   286.912,   174.725,    21.426,     0.000,     0.000,     0.000,     0.250,    82.225,  2216.730,     1.000,    15.814,  -246.140,     0.000,   308.728,   414.901,   122.683,    17.284,     0.000,
 37790.253,   256.969,   174.713,    21.427,     0.000,     0.000,    23.129,     0.250,    82.213,  2216.730,     1.000,    15.831,  -189.198,    21.820,   315.877,   414.899,   101.425,    10.570,     0.000,
 37790.293,   287.429,   174.701,    21.450,     0.000,     0.000,   155.034,     0.250,    82.201,  2216.730,     1.000,    15.846,   -68.737,   146.258,   312.323,   415.015,   100.126,    12.177,     0.000,
 37790.336,   286.343,   174.689,    21.518,     0.000,     0.000,   357.655,     0.250,    82.189,  2216.730,     1.000,    15.871,   148.735,   337.410,   331.345,   415.376,   101.653,     2.991,     0.000,
 37790.377,   288.091,   174.677,    21.651,     0.000,     0.000,   561.703,     0.250,    82.177,  2216.730,     1.000,    15.906,   375.489,   529.909,   353.729,   416.083,    99.775,    -7.710,     0.000,
 37790.418,   289.448,   174.665,    21.854,     0.000,     0.000,   754.903,     0.250,    82.165,  2216.730,     1.000,    15.925,   523.940,   712.173,   357.747,   417.223,   140.615,   -11.858,     0.000,
 37790.460,   292.553,   174.652,    22.081,     0.000,     0.000,   901.363,     0.250,    82.152,  2216.730,     1.000,    15.927,   705.003,   850.342,   372.621,   418.478,   115.538,   -16.056,     0.000,
 37790.503,   240.352,   174.639,    22.391,     0.000,     0.000,   993.611,     0.250,    82.139,  2216.730,     1.000,    15.955,   810.005,   937.369,   382.528,   420.244,   107.619,   -17.971,     0.000,
 37790.542,   293.324,   174.627,    22.703,     0.000,     0.000,  1021.793,     0.250,    82.127,  2216.730,     1.000,    15.992,   845.947,   963.956,   395.733,   421.988,   116.493,   -24.740,     0.000,
 37790.584,   285.190,   174.615,    23.011,     0.000,     0.000,   919.334,     0.250,    82.115,  2216.730,     1.000,    16.032,   756.834,   867.296,   411.371,   423.773,   126.264,   -28.203,     0.000,
 37790.627,   294.465,   174.601,    23.260,     0.000,     0.000,   779.388,     0.250,    82.101,  2216.730,     1.000,    16.091,   641.183,   735.272,   427.172,   425.222,   127.343,   -31.303,     0.000,
 37790.668,   295.675,   174.589,    23.458,     0.000,     0.000,   667.759,     0.250,    82.089,  2216.730,     1.000,    16.140,   542.091,   629.961,   427.592,   426.376,   117.490,   -28.404,     0.000,
 37790.710,   297.125,   174.576,    23.597,     0.000,     0.000,   502.642,     0.250,    82.076,  2216.730,     1.000,    16.179,   361.302,   474.190,   426.164,   427.243,   144.305,   -32.497,     0.000,
 37790.751,   298.256,   174.563,    23.634,     0.000,     0.000,   326.705,     0.250,    82.063,  2216.730,     1.000,    16.208,   181.293,   308.212,   414.633,   427.476,   138.920,   -24.845,     0.000,
 37790.794,   277.782,   174.550,    23.610,     0.000,     0.000,   147.911,     0.250,    82.050,  2216.730,     1.000,    16.226,    20.801,   139.538,   413.668,   427.359,   127.934,   -22.888,     0.000,
 37790.834,   302.646,   174.537,    23.535,     0.000,     0.000,    25.902,     0.250,    82.037,  2216.730,     1.000,    16.214,  -136.943,    24.436,   393.028,   426.968,   143.572,   -16.134,     0.000,
 37790.878,   304.839,   174.523,    23.441,     0.000,     0.000,     0.000,     0.250,    82.023,  2216.730,     1.000,    16.187,  -200.138,     0.000,   371.258,   426.404,   152.393,    -7.401,     0.000,
 37790.918,   286.789,   174.510,    23.369,     0.000,     0.000,     0.000,     0.250,    82.010,  2216.730,     1.000,    16.182,  -178.902,     0.000,   368.290,   425.983,   127.096,    -5.887,     0.000,
 37790.959,   305.303,   174.496,    23.296,     0.000,     0.000,     0.000,     0.250,    81.996,  2171.600,     1.000,    16.169,  -174.514,     0.000,   364.692,   425.571,   118.293,    -4.659,     0.000,
 37791.004,   307.999,   174.481,    23.235,     0.000,     0.000,     0.000,     0.250,    81.981,  2171.600,     1.000,    16.149,  -224.692,     0.000,   346.554,   425.209,   141.882,     4.154,     0.000,
 37791.043,   304.076,   174.468,    23.182,     0.000,     0.000,     0.000,     0.250,    81.968,  2171.600,     1.000,    16.136,  -205.944,     0.000,   338.143,   424.905,   112.283,     6.898,     0.000,
 37791.083,   300.742,   174.455,    23.127,     0.000,     0.000,     0.000,     0.250,    81.955,  2171.600,     1.000,    16.138,  -208.855,     0.000,   329.988,   424.592,   103.560,    10.691,     0.000,
 37791.127,   298.944,   174.440,    23.063,     0.000,     0.000,     0.000,     0.250,    81.940,  2171.600,     1.000,    16.124,  -244.316,     0.000,   329.511,   424.231,   136.663,    12.932,     0.000,
 37791.167,   296.304,   174.427,    22.998,     0.000,     0.000,     0.000,     0.250,    81.927,  2171.600,     1.000,    16.114,  -233.071,     0.000,   322.874,   423.855,   116.865,    15.225,     0.000,
 37791.210,   293.673,   174.413,    22.932,     0.000,     0.000,     0.000,     0.250,    81.913,  2171.600,     1.000,    16.110,  -225.426,     0.000,   321.169,   423.471,   107.786,    15.337,     0.000,
 37791.253,   289.340,   174.398,    22.868,     0.000,     0.000,    22.555,     0.250,    81.898,  2171.600,     1.000,    16.104,  -218.414,    21.278,   320.763,   423.107,   119.782,    17.566,     0.000,
 37791.293,   288.516,   174.385,    22.832,     0.000,     0.000,   152.912,     0.250,    81.885,  2171.600,     1.000,    16.111,   -43.610,   144.256,   335.335,   422.884,    94.434,     5.884,     0.000,
 37791.337,   285.928,   174.371,    22.834,     0.000,     0.000,   354.132,     0.250,    81.871,  2171.600,     1.000,    16.127,   119.899,   334.086,   331.841,   422.878,   114.963,     8.187,     0.000,
 37791.376,   280.767,   174.358,    22.880,     0.000,     0.000,   557.668,     0.250,    81.858,  2171.600,     1.000,    16.140,   324.960,   526.102,   343.758,   423.112,   119.997,     1.791,     0.000,
 37791.418,   280.658,   174.345,    23.045,     0.000,     0.000,   752.445,     0.250,    81.845,  2171.600,     1.000,    16.161,   557.628,   709.854,   374.396,   423.992,   115.712,   -13.083,     0.000,
 37791.459,   278.485,   174.332,    23.298,     0.000,     0.000,   897.599,     0.250,    81.832,  2171.600,     1.000,    16.189,   699.061,   846.792,   389.774,   425.424,   133.827,   -21.746,     0.000,
 37791.503,   275.702,   174.318,    23.598,     0.000,     0.000,   993.213,     0.250,    81.818,  2171.600,     1.000,    16.215,   789.777,   936.993,   404.256,   427.161,   155.110,   -30.799,     0.000,
 37791.542,   272.690,   174.306,    23.897,     0.000,     0.000,  1021.886,     0.250,    81.806,  2171.600,     1.000,    16.242,   844.828,   964.044,   414.641,   428.845,   134.609,   -29.598,     0.000,
 37791.585,   272.100,   174.292,    24.246,     0.000,     0.000,   995.971,     0.250,    81.792,  2171.600,     1.000,    16.281,   835.386,   939.595,   428.565,   430.868,   135.161,   -33.255,     0.000,
 37791.625,   268.938,   174.280,    24.511,     0.000,     0.000,   915.091,     0.250,    81.780,  2171.600,     1.000,    16.316,   724.390,   863.294,   420.434,   432.464,   158.731,   -31.857,     0.000,
 37791.667,   266.000,   174.267,    24.662,     0.000,     0.000,   773.488,     0.250,    81.767,  2171.600,     1.000,    16.341,   601.205,   729.706,   429.350,   433.377,   161.037,   -36.563,     0.000,
 37791.709,   264.549,   174.254,    24.757,     0.000,     0.000,   583.061,     0.250,    81.754,  2171.600,     1.000,    16.359,   427.176,   550.057,   427.363,   433.957,   149.270,   -32.984,     0.000,
 37791.751,   262.624,   174.241,    24.758,     0.000,     0.000,   368.500,     0.250,    81.741,  2171.600,     1.000,    16.366,   214.196,   347.641,   423.389,   434.013,   153.722,   -30.900,     0.000,
 37791.794,   260.448,   174.227,    24.656,     0.000,     0.000,   165.564,     0.250,    81.727,  2171.600,     1.000,    16.369,    14.498,   156.192,   408.366,   433.452,   138.911,   -22.303,     0.000,
 37791.836,   256.402,   174.214,    24.462,     0.000,     0.000,    22.963,     0.250,    81.714,  2171.600,     1.000,    16.370,  -164.369,    21.663,   386.092,   432.368,   154.535,   -14.779,     0.000,
 37791.875,   254.640,   174.202,    24.259,     0.000,     0.000,     0.000,     0.250,    81.702,  2171.600,     1.000,    16.362,  -173.570,     0.000,   375.753,   431.080,   127.151,    -8.908,     0.000,
 37791.917,   254.343,   174.190,    24.165,     0.000,     0.000,     0.000,     0.250,    81.690,  2171.600,     1.000,    16.357,  -196.116,     0.000,   367.124,   430.585,   138.380,    -5.726,     0.000,
 37791.961,   251.839,   174.176,    24.044,     0.000,     0.000,     0.000,     0.250,    81.676,  2171.600,     1.000,    16.349,  -229.704,     0.000,   347.512,   429.897,   143.341,     3.978,     0.000,
 37792.003,   248.829,   174.164,    23.914,     0.000,     0.000,     0.000,     0.250,    81.664,  2171.600,     1.000,    16.347,  -262.418,     0.000,   319.535,   429.147,   133.727,    19.079,     0.000,
